DATE,SHARE_CODE,ISSUER_NAME,INVESTOR_NAME,INVESTOR_TYPE,LOCAL_FOREIGN,NATIONALITY,DOMICILE,HOLDINGS_SCRIPLESS,HOLDINGS_SCRIP,TOTAL_HOLDING_SHARES,PERCENTAGE,ISSUER_NAME_CLEAN,INVESTOR_NAME_CLEAN,SOURCE_DATE_STR
2026-02-27,SAMF,SARASWANTI ANUGERAH MAKMUR Tbk,PT BIOTEKNIKA PRIMA NUGRAHA,CP,D,,INDONESIA,304425000,0,304425000,2.97,Saraswanti Anugerah Makmur,Bioteknika Prima Nugraha,2026-03-10
2026-02-27,SAMF,SARASWANTI ANUGERAH MAKMUR Tbk,YAHYA TAUFIK,ID,D,INDONESIAN,INDONESIA,0,280140000,280140000,2.73,Saraswanti Anugerah Makmur,Yahya Taufik,2026-03-10
2026-02-27,SAMF,SARASWANTI ANUGERAH MAKMUR Tbk,AGNES MARTAULINA DWI SARASWANTI HALOHO,ID,D,INDONESIAN,INDONESIA,0,163560000,163560000,1.6,Saraswanti Anugerah Makmur,Agnes Martaulina Dwi Saraswanti Haloho,2026-03-10
2026-02-27,SAMF,SARASWANTI ANUGERAH MAKMUR Tbk,ANDREAS ADHI HARSANTO,ID,D,INDONESIAN,INDONESIA,0,134850000,134850000,1.32,Saraswanti Anugerah Makmur,Andreas Adhi Harsanto,2026-03-10
2026-02-27,SAPX,SATRIA ANTARAN PRIMA Tbk,PT SATRIA INVESTAMA PERDANA,CP,D,,INDONESIA,388000000,0,388000000,46.56,Satria Antaran Prima,Satria Investama Perdana,2026-03-10
2026-02-27,SAPX,SATRIA ANTARAN PRIMA Tbk,GDEX SEA SDN BHD,CP,F,,MALAYSIA,150000000,0,150000000,18.0,Satria Antaran Prima,Gdex Sea,2026-03-10
2026-02-27,SAPX,SATRIA ANTARAN PRIMA Tbk,GD EXPRESS CARRIER BHD,CP,F,,MALAYSIA,137500000,0,137500000,16.5,Satria Antaran Prima,Gd Express Carrier,2026-03-10
2026-02-27,SAPX,SATRIA ANTARAN PRIMA Tbk,GD VALUEGUARD SDN BHD,CP,F,,MALAYSIA,83333300,0,83333300,10.0,Satria Antaran Prima,Gd Valueguard,2026-03-10
2026-02-27,SAPX,SATRIA ANTARAN PRIMA Tbk,RHB INVESTMENT BANK BERHAD,IB,F,,MALAYSIA,28591600,0,28591600,3.43,Satria Antaran Prima,Rhb Investment Bank Berhad,2026-03-10
2026-02-27,SATU,KOTA SATU PROPERTI Tbk,KOTA SATU INDONESIA PT,,,,,0,456250000,456250000,33.18,Kota Satu Properti,Kota Satu Indonesia,2026-03-10
2026-02-27,SATU,KOTA SATU PROPERTI Tbk,RADEN YOHANES KRISTIAN HARDIANTO,ID,D,INDONESIAN,INDONESIA,238502400,0,238502400,17.35,Kota Satu Properti,Raden Yohanes Kristian Hardianto,2026-03-10
2026-02-27,SATU,KOTA SATU PROPERTI Tbk,LEO AGUNG VITO WICAKSANA,ID,D,INDONESIAN,INDONESIA,161048400,0,161048400,11.71,Kota Satu Properti,Leo Agung Vito Wicaksana,2026-03-10
2026-02-27,SATU,KOTA SATU PROPERTI Tbk,ANTON STEFIAN DWI KRISTANTO,ID,D,INDONESIAN,INDONESIA,12500000,125000000,137500000,10.0,Kota Satu Properti,Anton Stefian Dwi Kristanto,2026-03-10
2026-02-27,SATU,KOTA SATU PROPERTI Tbk,STEFANI FARIDA,ID,D,INDONESIAN,INDONESIA,104939600,0,104939600,7.63,Kota Satu Properti,Stefani Farida,2026-03-10
2026-02-27,SATU,KOTA SATU PROPERTI Tbk,GOUW TEDJA KURNIAWAN,ID,D,INDONESIAN,INDONESIA,48657900,0,48657900,3.54,Kota Satu Properti,Gouw Tedja Kurniawan,2026-03-10
2026-02-27,SATU,KOTA SATU PROPERTI Tbk,ITNAWATI LUKMAN,ID,D,INDONESIAN,INDONESIA,38251900,0,38251900,2.78,Kota Satu Properti,Itnawati Lukman,2026-03-10
2026-02-27,SATU,KOTA SATU PROPERTI Tbk,YENI MARIA,ID,D,INDONESIAN,INDONESIA,33821400,0,33821400,2.46,Kota Satu Properti,Yeni Maria,2026-03-10
2026-02-27,SATU,KOTA SATU PROPERTI Tbk,FELIANTRY SUGIYO,ID,D,INDONESIAN,INDONESIA,30370700,0,30370700,2.21,Kota Satu Properti,Feliantry Sugiyo,2026-03-10
2026-02-27,SATU,KOTA SATU PROPERTI Tbk,ELIZABETH SANTOSA,ID,D,INDONESIAN,INDONESIA,21371700,0,21371700,1.55,Kota Satu Properti,Elizabeth Santosa,2026-03-10
2026-02-27,SATU,KOTA SATU PROPERTI Tbk,HENDARMIN AGUNGSETYA PURWANTO,ID,D,INDONESIAN,INDONESIA,20305500,0,20305500,1.48,Kota Satu Properti,Hendarmin Agungsetya Purwanto,2026-03-10
2026-02-27,SATU,KOTA SATU PROPERTI Tbk,"UBS AG, LONDON",IB,F,,SWITZERLAND,14463100,0,14463100,1.05,Kota Satu Properti,UBS,2026-03-10
2026-02-27,SBAT,SEJAHTERA BINTANG ABADI TEXTILE Tbk,TAN HENG LOK,ID,D,INDONESIAN,INDONESIA,485457478,1153454421,1638911899,34.48,Sejahtera Bintang Abadi Textile,Tan Heng Lok,2026-03-10
2026-02-27,SBAT,SEJAHTERA BINTANG ABADI TEXTILE Tbk,PT INDUSTRI TELEKOMUNIKASI INDONESIA,CP,D,,INDONESIA,665250000,0,665250000,14.0,Sejahtera Bintang Abadi Textile,Industri Telekomunikasi Indonesia,2026-03-10
2026-02-27,SBAT,SEJAHTERA BINTANG ABADI TEXTILE Tbk,ANTONIO ANDREW IMANUEL,ID,D,INDONESIAN,INDONESIA,94000000,0,94000000,1.98,Sejahtera Bintang Abadi Textile,Antonio Andrew Imanuel,2026-03-10
2026-02-27,SBAT,SEJAHTERA BINTANG ABADI TEXTILE Tbk,AGHNI DHAMAYANTI,ID,D,INDONESIAN,INDONESIA,90000000,0,90000000,1.89,Sejahtera Bintang Abadi Textile,Aghni Dhamayanti,2026-03-10
2026-02-27,SBAT,SEJAHTERA BINTANG ABADI TEXTILE Tbk,HERMAN HALIM,ID,D,INDONESIAN,INDONESIA,75933700,0,75933700,1.6,Sejahtera Bintang Abadi Textile,Herman Halim,2026-03-10
2026-02-27,SBAT,SEJAHTERA BINTANG ABADI TEXTILE Tbk,JOKO SURANTO,ID,D,INDONESIAN,INDONESIA,70300000,0,70300000,1.48,Sejahtera Bintang Abadi Textile,Joko Suranto,2026-03-10
2026-02-27,SBAT,SEJAHTERA BINTANG ABADI TEXTILE Tbk,R7 RIGEL.1 PTE. LTD.,CP,F,,SINGAPORE,55982200,0,55982200,1.18,Sejahtera Bintang Abadi Textile,R7 Rigel1,2026-03-10
2026-02-27,SBAT,SEJAHTERA BINTANG ABADI TEXTILE Tbk,GREGORIUS DANIEL NATA,ID,D,INDONESIAN,INDONESIA,54044600,0,54044600,1.14,Sejahtera Bintang Abadi Textile,Gregorius Daniel Nata,2026-03-10
2026-02-27,SBAT,SEJAHTERA BINTANG ABADI TEXTILE Tbk,GENDA ANANTA RAHMAT,ID,D,INDONESIAN,INDONESIA,53800000,0,53800000,1.13,Sejahtera Bintang Abadi Textile,Genda Ananta Rahmat,2026-03-10
2026-02-27,SBMA,SURYA BIRU MURNI ACETYLENE Tbk,PT SURYA BIRU TITILEA INVESTAMA,,,,,0,585000000,585000000,62.91,Surya Biru Murni Acetylene,Surya Biru Titilea Investama,2026-03-10
2026-02-27,SBMA,SURYA BIRU MURNI ACETYLENE Tbk,TIFFANY WEI,ID,D,INDONESIAN,INDONESIAN,0,65000000,65000000,6.99,Surya Biru Murni Acetylene,Tiffany Wei,2026-03-10
2026-02-27,SBMA,SURYA BIRU MURNI ACETYLENE Tbk,VERAWATI,ID,D,INDONESIAN,INDONESIA,43673900,0,43673900,4.7,Surya Biru Murni Acetylene,Verawati,2026-03-10
2026-02-27,SBMA,SURYA BIRU MURNI ACETYLENE Tbk,Rini Dwiyanti,ID,D,INDONESIAN,INDONESIA,25795700,0,25795700,2.77,Surya Biru Murni Acetylene,Rini Dwiyanti,2026-03-10
2026-02-27,SCCO,SUPREME CABLE MANUFACTURING & COMMERCE Tbk,PT. MODA SUKSES MAKMUR,CP,D,,INDONESIA,32303000,244000000,276303000,33.6,Supreme Cable Manufacturing & Commerce,Moda Sukses Makmur,2026-03-10
2026-02-27,SCCO,SUPREME CABLE MANUFACTURING & COMMERCE Tbk,PT SATU SATU SEMBILAN SUKSES MAKMUR,CP,D,,INDONESIA,32000000,212000000,244000000,29.67,Supreme Cable Manufacturing & Commerce,Satu Satu Sembilan Sukses Makmur,2026-03-10
2026-02-27,SCCO,SUPREME CABLE MANUFACTURING & COMMERCE Tbk,"FURUKAWA ELECTRIC CO.,LTD.",,,,,0,97102560,97102560,11.81,Supreme Cable Manufacturing & Commerce,Furukawa Electric,2026-03-10
2026-02-27,SCCO,SUPREME CABLE MANUFACTURING & COMMERCE Tbk,"SETIA SAPTA, PT",,,,,0,26883600,26883600,3.27,Supreme Cable Manufacturing & Commerce,Setia Sapta,2026-03-10
2026-02-27,SCCO,SUPREME CABLE MANUFACTURING & COMMERCE Tbk,"SINAR SURABAYA SAKTI, PT",,,,,0,20912000,20912000,2.54,Supreme Cable Manufacturing & Commerce,Sinar Surabaya Sakti,2026-03-10
2026-02-27,SCCO,SUPREME CABLE MANUFACTURING & COMMERCE Tbk,"SUMBER DAYA SINAR BARU, PT",,,,,0,20216000,20216000,2.46,Supreme Cable Manufacturing & Commerce,Sumber Daya Sinar Baru,2026-03-10
2026-02-27,SCCO,SUPREME CABLE MANUFACTURING & COMMERCE Tbk,REKSA DANA SUCORINVEST SHARIA EQUITY FUND,MF,D,,INDONESIA,16102300,0,16102300,1.96,Supreme Cable Manufacturing & Commerce,Reksa Dana Sucorinvest Sharia Equity,2026-03-10
2026-02-27,SCCO,SUPREME CABLE MANUFACTURING & COMMERCE Tbk,SOEPONO,,,,,0,10344000,10344000,1.26,Supreme Cable Manufacturing & Commerce,Soepono,2026-03-10
2026-02-27,SCMA,SURYA CITRA MEDIA Tbk,PT ELANG MAHKOTA TEKNOLOGI TBK,CP,D,,INDONESIA,55050691340,0,55050691340,74.42,Surya Citra Media,Elang Mahkota Teknologi,2026-03-10
2026-02-27,SCMA,SURYA CITRA MEDIA Tbk,SURYA CITRA MEDIA TBK PT,CP,D,,INDONESIA,10465866225,0,10465866225,14.15,Surya Citra Media,Surya Citra Media,2026-03-10
2026-02-27,SCNP,SELARAS CITRA NUSANTARA PERKASA Tbk,SENA DWIMAKMUR,CP,D,,,0,1125005660,1125005660,45.0,Selaras Citra Nusantara Perkasa,Sena Dwimakmur,2026-03-10
2026-02-27,SCNP,SELARAS CITRA NUSANTARA PERKASA Tbk,GENERASI DUA SUKSES TERUS,CP,D,,,0,666661000,666661000,26.67,Selaras Citra Nusantara Perkasa,Generasi Dua Sukses Terus,2026-03-10
2026-02-27,SCNP,SELARAS CITRA NUSANTARA PERKASA Tbk,PT SELARAS CITRA NUSANTARA PERKASA TBK,CP,D,,INDONESIA,192334900,0,192334900,7.69,Selaras Citra Nusantara Perkasa,Selaras Citra Nusantara Perkasa,2026-03-10
2026-02-27,SCNP,SELARAS CITRA NUSANTARA PERKASA Tbk,ALBULA INVESTMENT FUND LTD,MF,F,,MAURITIUS,119086500,0,119086500,4.76,Selaras Citra Nusantara Perkasa,Albula Investment,2026-03-10
2026-02-27,SCNP,SELARAS CITRA NUSANTARA PERKASA Tbk,"RANGGADA GRAHA NUANSA, PT",CP,D,,INDONESIA,94074500,0,94074500,3.76,Selaras Citra Nusantara Perkasa,Ranggada Graha Nuansa,2026-03-10
2026-02-27,SCNP,SELARAS CITRA NUSANTARA PERKASA Tbk,XAVERIUS NURSALIM,ID,D,INDONESIAN,INDONESIA,0,41666668,41666668,1.67,Selaras Citra Nusantara Perkasa,Xaverius Nursalim,2026-03-10
2026-02-27,SCNP,SELARAS CITRA NUSANTARA PERKASA Tbk,HENDRIK NURSALIM,ID,D,INDONESIAN,INDONESIA,0,41666668,41666668,1.67,Selaras Citra Nusantara Perkasa,Hendrik Nursalim,2026-03-10
2026-02-27,SCNP,SELARAS CITRA NUSANTARA PERKASA Tbk,WILLY NURSALIM,ID,D,INDONESIAN,INDONESIA,0,41666668,41666668,1.67,Selaras Citra Nusantara Perkasa,Willy Nursalim,2026-03-10
2026-02-27,SCNP,SELARAS CITRA NUSANTARA PERKASA Tbk,FREDDY NURSALIM,ID,D,INDONESIAN,INDONESIA,0,41666668,41666668,1.67,Selaras Citra Nusantara Perkasa,Freddy Nursalim,2026-03-10
2026-02-27,SCNP,SELARAS CITRA NUSANTARA PERKASA Tbk,DR. Richard Nursalim,ID,D,INDONESIAN,INDONESIA,0,41666668,41666668,1.67,Selaras Citra Nusantara Perkasa,Richard Nursalim,2026-03-10
2026-02-27,SCNP,SELARAS CITRA NUSANTARA PERKASA Tbk,PUTRASAKTI MANDIRI PT,CP,D,,INDONESIA,31200000,0,31200000,1.25,Selaras Citra Nusantara Perkasa,Putrasakti Mandiri,2026-03-10
2026-02-27,SCPI,ORGANON PHARMA INDONESIA Tbk,ORGANON LLC,CP,F,,UNITED STATES,3556336,0,3556336,98.79,Organon Pharma Indonesia,Organon,2026-03-10
2026-02-27,SDMU,SIDOMULYO SELARAS Tbk,TJOE MIEN SASMINTO,ID,D,INDONESIAN,INDONESIA,1177214644,355875000,1533089644,68.12,Sidomulyo Selaras,Tjoe Mien Sasminto,2026-03-10
2026-02-27,SDMU,SIDOMULYO SELARAS Tbk,PERUSAHAAN PERSEROAN (PERSERO) PT. ASABRI,IS,D,,INDONESIA,205000000,0,205000000,9.11,Sidomulyo Selaras,Perusahaan Perseroan (persero) Asabri,2026-03-10
2026-02-27,SDMU,SIDOMULYO SELARAS Tbk,JAMES ABRAHAN SUGIHARTO,ID,D,INDONESIAN,INDONESIA,35100000,0,35100000,1.56,Sidomulyo Selaras,James Abrahan Sugiharto,2026-03-10
2026-02-27,SDMU,SIDOMULYO SELARAS Tbk,AMELIA RITONI TJHIN,ID,D,INDONESIAN,INDONESIA,0,33750000,33750000,1.5,Sidomulyo Selaras,Amelia Ritoni Tjhin,2026-03-10
2026-02-27,SDMU,SIDOMULYO SELARAS Tbk,PETER IMMANUEL SUGIHARTO,ID,D,INDONESIAN,INDONESIA,29025100,0,29025100,1.29,Sidomulyo Selaras,Peter Immanuel Sugiharto,2026-03-10
2026-02-27,SDMU,SIDOMULYO SELARAS Tbk,RIA AGUSTINE,ID,D,INDONESIAN,UNITED STATES,27700000,0,27700000,1.23,Sidomulyo Selaras,Ria Agustine,2026-03-10
2026-02-27,SDPC,MILLENNIUM PHARMACON INTERNATIONAL Tbk,PHARMANIAGA INTERNATIONAL CORPORATION SDN.BHD,CP,F,,MALAYSIA,935541534,0,935541534,73.43,Millennium Pharmacon International,Pharmaniaga International,2026-03-10
2026-02-27,SDPC,MILLENNIUM PHARMACON INTERNATIONAL Tbk,PT DANPAC PHARMA,CP,D,,INDONESIA,123844020,0,123844020,9.72,Millennium Pharmacon International,Danpac Pharma,2026-03-10
2026-02-27,SDPC,MILLENNIUM PHARMACON INTERNATIONAL Tbk,PT. INDOLIFE PENSIONTAMA,IS,D,,INDONESIA,42762830,0,42762830,3.36,Millennium Pharmacon International,Indolife Pensiontama,2026-03-10
2026-02-27,SDPC,MILLENNIUM PHARMACON INTERNATIONAL Tbk,PT NGRUMAT BONDO UTOMO,CP,D,,INDONESIA,23731000,0,23731000,1.86,Millennium Pharmacon International,Ngrumat Bondo Utomo,2026-03-10
2026-02-27,SDPC,MILLENNIUM PHARMACON INTERNATIONAL Tbk,SIAUW YUNUS SUBANDI,ID,D,INDONESIAN,INDONESIA,23334925,0,23334925,1.83,Millennium Pharmacon International,Siauw Yunus Subandi,2026-03-10
2026-02-27,SDPC,MILLENNIUM PHARMACON INTERNATIONAL Tbk,CITRA DEWI MANURUNG,ID,D,INDONESIAN,INDONESIA,13047800,0,13047800,1.02,Millennium Pharmacon International,Citra Dewi Manurung,2026-03-10
2026-02-27,SDRA,BANK WOORI SAUDARA INDONESIA 1906 Tbk,WOORI BANK,IB,F,,"KOREA, REPUBLIC OF",13333457836,0,13333457836,90.75,Bank Woori Saudara Indonesia 1906,Woori Bank,2026-03-10
2026-02-27,SDRA,BANK WOORI SAUDARA INDONESIA 1906 Tbk,APRAMESIS META INVESTAMA PT,CP,D,,INDONESIA,669483494,0,669483494,4.56,Bank Woori Saudara Indonesia 1906,Apramesis Meta Investama,2026-03-10
2026-02-27,SDRA,BANK WOORI SAUDARA INDONESIA 1906 Tbk,"META INTI DUTA, PT",CP,D,,INDONESIA,327464403,0,327464403,2.23,Bank Woori Saudara Indonesia 1906,Meta Inti Duta,2026-03-10
2026-02-27,SEMA,SEMACOM INTEGRATED Tbk,PT. SEMACOM GLOBAL MANDIRI,CP,D,,INDONESIA,0,900000000,900000000,66.8,Semacom Integrated,Semacom Global Mandiri,2026-03-10
2026-02-27,SEMA,SEMACOM INTEGRATED Tbk,SELVY MATTOALI,ID,D,INDONESIAN,INDONESIA,60520200,0,60520200,4.49,Semacom Integrated,Selvy Mattoali,2026-03-10
2026-02-27,SEMA,SEMACOM INTEGRATED Tbk,RUDI HARTONO INTAN,ID,D,INDONESIAN,INDONESIA,60000000,0,60000000,4.45,Semacom Integrated,Rudi Hartono Intan,2026-03-10
2026-02-27,SEMA,SEMACOM INTEGRATED Tbk,LOVELY MATTOALI,ID,D,INDONESIAN,INDONESIA,41592600,0,41592600,3.09,Semacom Integrated,Lovely Mattoali,2026-03-10
2026-02-27,SEMA,SEMACOM INTEGRATED Tbk,DJAJA TONNY INTAN,ID,D,INDONESIAN,INDONESIA,40000000,0,40000000,2.97,Semacom Integrated,Djaja Tonny Intan,2026-03-10
2026-02-27,SEMA,SEMACOM INTEGRATED Tbk,JOSEPHINE SUTJIAWAN TJIA,ID,D,INDONESIAN,INDONESIA,22842300,0,22842300,1.7,Semacom Integrated,Josephine Sutjiawan Tjia,2026-03-10
2026-02-27,SEMA,SEMACOM INTEGRATED Tbk,HENNY TAMUNGKU,ID,D,INDONESIAN,INDONESIA,17656000,0,17656000,1.31,Semacom Integrated,Henny Tamungku,2026-03-10
2026-02-27,SEMA,SEMACOM INTEGRATED Tbk,JACQUELINE SUTJIAWAN,ID,D,INDONESIAN,INDONESIA,14699100,0,14699100,1.09,Semacom Integrated,Jacqueline Sutjiawan,2026-03-10
2026-02-27,SFAN,SURYA FAJAR CAPITAL Tbk,PT SURYA FAJAR CORPORA,CP,D,,INDONESIA,834916700,133837730,968754430,71.24,Surya Fajar Capital,Surya Fajar Corpora,2026-03-10
2026-02-27,SFAN,SURYA FAJAR CAPITAL Tbk,PT SOLUSI FINANCIAL ASIA,CP,D,,INDONESIA,66110520,0,66110520,4.86,Surya Fajar Capital,Solusi Financial Asia,2026-03-10
2026-02-27,SFAN,SURYA FAJAR CAPITAL Tbk,PT TJAHAYA HARAPAN NUSANTARA,CP,D,,INDONESIA,56965350,0,56965350,4.19,Surya Fajar Capital,Tjahaya Harapan Nusantara,2026-03-10
2026-02-27,SFAN,SURYA FAJAR CAPITAL Tbk,STEFFEN,ID,D,INDONESIAN,INDONESIA,33950000,0,33950000,2.5,Surya Fajar Capital,Steffen,2026-03-10
2026-02-27,SFAN,SURYA FAJAR CAPITAL Tbk,PT GARUDAPRENEUR INVESTASI ASIA,CP,D,,INDONESIA,30773500,0,30773500,2.26,Surya Fajar Capital,Garudapreneur Investasi Asia,2026-03-10
2026-02-27,SFAN,SURYA FAJAR CAPITAL Tbk,HENRI WIDODO,ID,D,INDONESIAN,INDONESIA,27362800,0,27362800,2.01,Surya Fajar Capital,Henri Widodo,2026-03-10
2026-02-27,SGER,SUMBER GLOBAL ENERGY Tbk,PT SUMBERMAS INTI ENERGI,CP,D,,INDONESIA,117425221,7688072910,7805498131,50.08,Sumber Global Energy,Sumbermas Inti Energi,2026-03-10
2026-02-27,SGER,SUMBER GLOBAL ENERGY Tbk,VIVI RAMALYATI HUTAMA,ID,D,INDONESIAN,INDONESIA,817884103,874218750,1692102853,10.86,Sumber Global Energy,Vivi Ramalyati Hutama,2026-03-10
2026-02-27,SGER,SUMBER GLOBAL ENERGY Tbk,WELLY THOMAS,ID,D,INDONESIAN,INDONESIA,1285644762,55624994,1341269756,8.61,Sumber Global Energy,Welly Thomas,2026-03-10
2026-02-27,SGER,SUMBER GLOBAL ENERGY Tbk,Harris Muliawan,ID,D,INDONESIAN,INDONESIA,752476309,0,752476309,4.83,Sumber Global Energy,Harris Muliawan,2026-03-10
2026-02-27,SGER,SUMBER GLOBAL ENERGY Tbk,PT HINENI TUJUH RESOURCES,CP,D,,INDONESIA,628234123,0,628234123,4.03,Sumber Global Energy,Hineni Tujuh Resources,2026-03-10
2026-02-27,SGER,SUMBER GLOBAL ENERGY Tbk,KOPERASI CENTRAL ARTHA MANDIRI,OT,D,,INDONESIA,600380421,0,600380421,3.85,Sumber Global Energy,Koperasi Central Artha Mandiri,2026-03-10
2026-02-27,SGER,SUMBER GLOBAL ENERGY Tbk,PT. Victoria Investama Tbk,CP,D,,INDONESIA,442826277,0,442826277,2.84,Sumber Global Energy,Victoria Investama,2026-03-10
2026-02-27,SGER,SUMBER GLOBAL ENERGY Tbk,PT. BINTANG MITRA SEMESTARAYA TBK,CP,D,,INDONESIA,316594503,0,316594503,2.03,Sumber Global Energy,Bintang Mitra Semestaraya,2026-03-10
2026-02-27,SGRO,PRIME AGRI RESOURCES Tbk,AGPA PTE. LTD.,CP,F,,SINGAPORE,1195217500,0,1195217500,65.72,Prime Agri Resources,Agpa,2026-03-10
2026-02-27,SGRO,PRIME AGRI RESOURCES Tbk,VIBRANT PINE LIMITED,CP,F,,"VIRGIN ISLANDS, BRITISH",90735800,0,90735800,4.99,Prime Agri Resources,Vibrant Pine,2026-03-10
2026-02-27,SGRO,PRIME AGRI RESOURCES Tbk,BOUNCED PTE LTD,CP,F,,SINGAPORE,90541500,0,90541500,4.98,Prime Agri Resources,Bounced,2026-03-10
2026-02-27,SGRO,PRIME AGRI RESOURCES Tbk,PT BUANA ANGGANA MANDURA,CP,D,,INDONESIA,89923700,0,89923700,4.94,Prime Agri Resources,Buana Anggana Mandura,2026-03-10
2026-02-27,SGRO,PRIME AGRI RESOURCES Tbk,PT GITA RAYA PERSADA,CP,D,,INDONESIA,81673300,0,81673300,4.49,Prime Agri Resources,Gita Raya Persada,2026-03-10
2026-02-27,SGRO,PRIME AGRI RESOURCES Tbk,PT BUMI DAKARA AGRAPANA,CP,D,,INDONESIA,79950100,0,79950100,4.4,Prime Agri Resources,Bumi Dakara Agrapana,2026-03-10
2026-02-27,SGRO,PRIME AGRI RESOURCES Tbk,PICTET TR,CP,F,,LUXEMBOURG,22644200,0,22644200,1.25,Prime Agri Resources,Pictet Tr,2026-03-10
2026-02-27,SHID,HOTEL SAHID JAYA INTERNATIONAL Tbk,PT EMPU SAHID INTERNATIONAL,CP,D,,INDONESIA,868951142,15000000,883951142,78.97,Hotel Sahid Jaya International,Empu Sahid International,2026-03-10
2026-02-27,SHID,HOTEL SAHID JAYA INTERNATIONAL Tbk,"SAHID INSANADI, PT",CP,D,,INDONESIA,68010926,0,68010926,6.08,Hotel Sahid Jaya International,Sahid Insanadi,2026-03-10
2026-02-27,SHID,HOTEL SAHID JAYA INTERNATIONAL Tbk,Retno Wijayaningsih,ID,D,INDONESIAN,,40005000,0,40005000,3.57,Hotel Sahid Jaya International,Retno Wijayaningsih,2026-03-10
2026-02-27,SHID,HOTEL SAHID JAYA INTERNATIONAL Tbk,SUKAMDANI S. GITOSARDJONO,ID,D,INDONESIAN,,36489600,0,36489600,3.26,Hotel Sahid Jaya International,Sukamdani S Gitosardjono,2026-03-10
2026-02-27,SHID,HOTEL SAHID JAYA INTERNATIONAL Tbk,NY.YULIAH SUKAMDANI,ID,D,INDONESIAN,INDONESIA,33149600,0,33149600,2.96,Hotel Sahid Jaya International,Nyyuliah Sukamdani,2026-03-10
2026-02-27,SHID,HOTEL SAHID JAYA INTERNATIONAL Tbk,ARIEF EFFENDI,ID,F,INDONESIAN,INDONESIA,31177000,0,31177000,2.79,Hotel Sahid Jaya International,Arief Effendi,2026-03-10
2026-02-27,SHIP,SILLO MARITIME PERDANA Tbk,PT GOLDENHEAVEN PRIMA INVESTAMA,CP,D,,INDONESIA,1219790000,0,1219790000,44.85,Sillo Maritime Perdana,Goldenheaven Prima Investama,2026-03-10
2026-02-27,SHIP,SILLO MARITIME PERDANA Tbk,PT MAXIMA PRIMA SEJAHTERA,CP,D,,INDONESIA,1000000000,0,1000000000,36.77,Sillo Maritime Perdana,Maxima Prima Sejahtera,2026-03-10
2026-02-27,SHIP,SILLO MARITIME PERDANA Tbk,PT SURYANI SAMUDRA SEJATI,CP,D,,INDONESIA,134500000,0,134500000,4.95,Sillo Maritime Perdana,Suryani Samudra Sejati,2026-03-10
2026-02-27,SHIP,SILLO MARITIME PERDANA Tbk,Resources Fortune LTD,OT,F,,BRITISH INDIAN OCEAN TERRITORY,116670800,3000000,119670800,4.4,Sillo Maritime Perdana,Resources Fortune,2026-03-10
2026-02-27,SHIP,SILLO MARITIME PERDANA Tbk,PT BAYU SEMESTA ABADI,CP,D,,INDONESIA,90755462,0,90755462,3.34,Sillo Maritime Perdana,Bayu Semesta Abadi,2026-03-10
2026-02-27,SICO,SIGMA ENERGY COMPRESSINDO Tbk,PT. SIGMA ENERGY UTAMA,CP,D,,INDONESIA,615000000,0,615000000,67.58,Sigma Energy Compressindo,Sigma Energy Utama,2026-03-10
2026-02-27,SICO,SIGMA ENERGY COMPRESSINDO Tbk,PATRICIA GITTA CHANDRA,ID,D,INDONESIAN,INDONESIA,52750000,0,52750000,5.8,Sigma Energy Compressindo,Patricia Gitta Chandra,2026-03-10
2026-02-27,SICO,SIGMA ENERGY COMPRESSINDO Tbk,ALI UMAR,ID,D,INDONESIAN,INDONESIA,21135000,0,21135000,2.32,Sigma Energy Compressindo,Ali Umar,2026-03-10
2026-02-27,SIDO,INDUSTRI JAMU DAN FARMASI SIDO MUNCUL Tbk,PT HOTEL CANDI BARU,CP,D,,INDONESIA,17850000000,5428282442,23278282442,77.59,Industri Jamu Dan Farmasi Sido Muncul,Hotel Candi Baru,2026-03-10
2026-02-27,SIDO,INDUSTRI JAMU DAN FARMASI SIDO MUNCUL Tbk,DRS SURONO SUBEKTI,ID,D,INDONESIAN,INDONESIA,678519900,0,678519900,2.26,Industri Jamu Dan Farmasi Sido Muncul,Surono Subekti,2026-03-10
2026-02-27,SIDO,INDUSTRI JAMU DAN FARMASI SIDO MUNCUL Tbk,"PT. INDUSTRI JAMU DAN FARMASI SIDO MUNCUL, TBK",CP,D,,INDONESIA,564800000,0,564800000,1.88,Industri Jamu Dan Farmasi Sido Muncul,Industri Jamu Dan Farmasi Sido Muncul,2026-03-10
2026-02-27,SIDO,INDUSTRI JAMU DAN FARMASI SIDO MUNCUL Tbk,EMPLOYEES PROVIDENT FUND BOARD,PF,F,,MALAYSIA,528235700,0,528235700,1.76,Industri Jamu Dan Farmasi Sido Muncul,EPF Malaysia,2026-03-10
2026-02-27,SILO,SILOAM INTERNATIONAL HOSPITALS Tbk,SIGHT INVESTMENT COMPANY PTE LIMITED,CP,F,,SINGAPORE,8329093832,0,8329093832,64.04,Siloam International Hospitals,Sight Investment Company,2026-03-10
2026-02-27,SILO,SILOAM INTERNATIONAL HOSPITALS Tbk,"MEGAPRATAMA KARYA PERSADA, PT",CP,D,,INDONESIA,2679256980,0,2679256980,20.6,Siloam International Hospitals,Megapratama Karya Persada,2026-03-10
